dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
junyi,random,5922b271f52e9acf,5,5,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7865490922355978,0.7251426833427314,0.4682476738552512,0.4719353558732285,0.686175580221998,0.7110362257792755,0.6287574606619641,0.5143018974794675,0.9575483202934264
junyi,random,5922b271f52e9acf,5,5,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8173564504331068,0.7975587203125838,0.38784048016086375,0.41751953068457254,0.7810245052511252,0.7478899656142545,0.8555675981339239,0.8122016532774479,0.0
junyi,random,5922b271f52e9acf,5,5,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8173564504331068,0.7772988630134914,0.38784048016086375,0.4257990050189424,0.7810245052511252,0.7386683338543295,0.8555675981339239,0.8103017926026775,0.0
junyi,random,5922b271f52e9acf,11,11,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.8189129940435026,,0.38708041973352847,,0.7836679288418947,,0.8560289083301635,,
junyi,random,5922b271f52e9acf,11,11,,,EWC,EWC (lambda=1000),continual_learning_baseline,False,embedding,"{""lambda"": 1000}",fixed_from_existing_result,0.7547933580508552,0.7559640290658833,0.4328667437220557,0.4442788848772928,0.73765806958634,0.7086589559237262,0.815049864007253,0.7775656324582338,0.09049024432897568
junyi,random,5922b271f52e9acf,11,11,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7899967577654106,0.7975419270620104,0.40525055120573283,0.4165701080079454,0.7612345502607701,0.7450765864332604,0.834110989774645,0.8070050881552479,0.05842476710677147
junyi,random,5922b271f52e9acf,11,11,,,C-LoRA,C-LoRA (lambda=10.0),continual_learning_baseline,False,embedding,"{""lambda"": 10.0}",fixed_from_existing_result,0.752139184991903,0.7808063055005198,0.424795757040402,0.4283976585300093,0.7396584982496249,0.7303844951547358,0.8179274507844508,0.7920935277811257,0.1990131437778473
junyi,random,5922b271f52e9acf,11,11,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.8047058595999093,0.7899778715024275,0.39658355903925624,0.42328000922429865,0.7778809744945345,0.7353860581431697,0.8532313647736393,0.7991458061454503,0.07306139171123505
junyi,random,5922b271f52e9acf,11,11,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.821287549006154,0.815118514975981,0.38566682042649686,0.4082480466442728,0.7879545616917911,0.7533604251328541,0.8577181208053691,0.8111536620392532,0.04540301859378815
junyi,random,5922b271f52e9acf,11,11,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=0.1),gncdm_baseline,False,gncdm_concept,"{""lambda"": 0.1}",fixed_from_existing_result,0.7839591675538056,0.8099363368913816,0.4720686497315674,0.4103817467597089,0.6928627563049224,0.7527352297592997,0.7553633414897855,0.8115320467000239,0.14979051053524017
junyi,random,5922b271f52e9acf,11,11,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7865490922355978,0.7251426833427314,0.4682476738552512,0.4719353558732285,0.686175580221998,0.7110362257792755,0.6287574606619641,0.5143018974794675,0.9575483202934264
junyi,random,5922b271f52e9acf,11,11,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8189129940435026,0.7936379656802283,0.38708041973352847,0.4178448216723984,0.7836679288418947,0.7475773679274773,0.8560289083301635,0.8123620309050773,0.0
junyi,random,5922b271f52e9acf,11,11,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8189129940435026,0.7927511568828598,0.38708041973352847,0.4193832716255442,0.7836679288418947,0.7446076899030947,0.8560289083301635,0.8132144490169182,0.0
junyi,random,5922b271f52e9acf,13,13,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.8192450890370341,,0.3867057827000014,,0.7850968064585269,,0.8558558558558559,,
junyi,random,5922b271f52e9acf,13,13,,,EWC,EWC (lambda=1000),continual_learning_baseline,False,embedding,"{""lambda"": 1000}",fixed_from_existing_result,0.7254732590789343,0.7648505270316573,0.4652753938979609,0.4402296885671499,0.6927913124240909,0.7124101281650516,0.7722216336476322,0.7793235787958743,0.08856645226478577
junyi,random,5922b271f52e9acf,13,13,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7959092041274927,0.8011101798911777,0.40003705047604227,0.4164686043073761,0.7660927341573194,0.7419506095654892,0.8395884370406663,0.8065612185120093,0.03537953644990921
junyi,random,5922b271f52e9acf,13,13,,,C-LoRA,C-LoRA (lambda=10.0),continual_learning_baseline,False,embedding,"{""lambda"": 10.0}",fixed_from_existing_result,0.7096564389276088,0.7838544890914277,0.4545961455454602,0.42710850538669937,0.6947917410873758,0.7383557361675523,0.7796347879913339,0.7991360691144709,0.19328223168849945
junyi,random,5922b271f52e9acf,13,13,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.8109742496111659,0.7817606523708471,0.3933532499344236,0.4276306131277893,0.7812388368936201,0.7288215067208502,0.855566037735849,0.7972894029676364,0.056846506893634796
junyi,random,5922b271f52e9acf,13,13,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.8174641266205938,0.8128719744116756,0.38713973892605696,0.40903329422861545,0.7873830106451383,0.7533604251328541,0.8585551330798479,0.8120085775553967,0.04635569080710411
junyi,random,5922b271f52e9acf,13,13,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=0.1),gncdm_baseline,False,gncdm_concept,"{""lambda"": 0.1}",fixed_from_existing_result,0.7555847737174018,0.8094858396912128,0.5379772475282152,0.4113872351389558,0.5730513681503179,0.7510159424820256,0.6062203479177649,0.8079566003616636,0.14303064346313477
junyi,random,5922b271f52e9acf,13,13,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7865490922355978,0.7251426833427314,0.4682476738552512,0.4719353558732285,0.686175580221998,0.7110362257792755,0.6287574606619641,0.5143018974794675,0.9575483202934264
junyi,random,5922b271f52e9acf,13,13,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8192450890370341,0.7948072870190781,0.3867057827000014,0.41789525205623407,0.7850968064585269,0.7446076899030947,0.8558558558558559,0.8103528319405757,0.0
junyi,random,5922b271f52e9acf,13,13,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8192450890370341,0.7812430864742883,0.3867057827000014,0.42460467698977716,0.7850968064585269,0.7353860581431697,0.8558558558558559,0.8065806009368217,0.0
